X,Y,r,PL,RMS,trajectory_id,step_id,PL_squared,RMS_squared,PL_cubed,RMS_cubed,PL_log,RMS_log,PL_sqrt,RMS_sqrt,PL_reciprocal,RMS_reciprocal,PL_RMS,PL_squared_RMS,PL_RMS_squared,PL_squared_RMS_squared,PL_RMS_ratio,RMS_PL_ratio,PL_minus_RMS,PL_plus_RMS,abs_PL_minus_RMS,PL_RMS_harmonic_mean,PL_RMS_geometric_mean,PL^2,PL RMS,RMS^2,PL^3,PL^2 RMS,PL RMS^2,RMS^3
-144,-1093,1102.45,66.4,8.04,1,7,4408.960000000001,64.64159999999998,292754.9440000001,519.7184639999998,4.195697056483894,2.0844290832033128,8.148619514985345,2.835489375751565,0.015060240963832738,0.12437810945118934,533.856,35448.038400000005,4292.20224,285002.22873599996,8.258706467558973,0.12108433734921521,58.36000000000001,74.44,58.36000000000001,14.343256313790512,23.105324061782817,4408.960000000001,533.856,64.64159999999998,292754.9440000001,35448.038400000005,4292.20224,519.7184639999998
-350,-729,808.67,66.9,6.82,1,8,4475.610000000001,46.51240000000001,299418.30900000007,317.21456800000004,4.203198967135678,1.9198594718700335,8.179242018671413,2.6115129714401193,0.014947683109095741,0.14662756598025473,456.25800000000004,30523.660200000006,3111.6795600000005,208171.36256400007,9.809384164079042,0.10194319880403296,60.080000000000005,73.72,60.080000000000005,12.37813347800817,21.360196628308458,4475.610000000001,456.25800000000004,46.51240000000001,299418.30900000007,30523.660200000006,3111.6795600000005,317.21456800000004
-354,-1173,1225.25,67.4,7.05,1,9,4542.760000000001,49.7025,306182.0240000001,350.402625,4.210645017919745,1.9530276168383616,8.209750300709517,2.6551836094703507,0.014836795252203504,0.1418439716291937,475.17,32026.458000000006,3349.9485000000004,225786.52890000006,9.560283687807656,0.1045994065280347,60.35000000000001,74.45,60.35000000000001,12.764808596356259,21.79839443628819,4542.760000000001,475.17,49.7025,306182.0240000001,32026.458000000002,3349.9485000000004,350.402625
-1871,-1036,2138.68,64.8,7.88,2,0,4199.04,62.0944,272097.79199999996,489.30387199999996,4.171305603359772,2.064327903882478,8.049844718999243,2.80713376952364,0.015432098765408284,0.12690355329788194,510.62399999999997,33088.4352,4023.71712,260736.869376,8.22335025370275,0.12160493827141727,56.919999999999995,72.67999999999999,56.919999999999995,14.051293340652103,22.59699095012431,4199.04,510.62399999999997,62.0944,272097.79199999996,33088.4352,4023.71712,489.303872
-1363,-962,1668.3,67.5,7.13,2,1,4556.25,50.8369,307546.875,362.46709699999997,4.212127597879966,1.9643112344402298,8.215838362577491,2.670205984563738,0.014814814814792866,0.14025245441598524,481.275,32486.0625,3431.49075,231625.625625,9.467040673079003,0.10562962962947314,60.37,74.63,60.37,12.897628299594134,21.93798076396276,4556.25,481.275,50.8369,307546.875,32486.0625,3431.49075,362.46709699999997
-966,-1253,1582.14,68.4,7.66,2,2,4678.56,58.6756,320013.5040000001,449.455096,4.225372824629967,2.0360119837655546,8.270429251254134,2.7676705006196096,0.014619883040914296,0.13054830287035837,523.9440000000001,35837.76960000001,4013.4110400000004,274517.31513600005,8.929503916332514,0.11198830409340352,60.74000000000001,76.06,60.74000000000001,13.77712332367371,22.88982306615759,4678.56,523.9440000000001,58.6756,320013.5040000001,35837.76960000001,4013.4110400000004,449.455096
-1302,-1151,1737.82,66.1,9.5,2,3,4369.209999999999,90.25,288804.7809999999,857.375,4.191168746859153,2.2512917986170216,8.130190649671137,3.082207001484488,0.015128593040824315,0.1052631578936288,627.9499999999999,41507.494999999995,5965.525,394321.2024999999,6.957894736768863,0.143721633887831,56.599999999999994,75.6,56.599999999999994,16.612433862411887,25.0589305438201,4369.209999999999,627.9499999999999,90.25,288804.7809999999,41507.494999999995,5965.525,857.375
-1005,-1037,1444.09,67.7,7.87,2,4,4583.29,61.9369,310288.73300000007,487.44340300000005,4.215086179919706,2.0630580624420185,8.228000972289685,2.8053520278211077,0.014771048744439037,0.12706480304794074,532.799,36070.4923,4193.12813,283874.774401,8.602287166345587,0.11624815361873522,59.830000000000005,75.57000000000001,59.830000000000005,14.10080719860513,23.08243921252691,4583.29,532.799,61.9369,310288.733,36070.4923,4193.12813,487.443403
-674,-776,1027.84,68.7,9.71,2,5,4719.6900000000005,94.28410000000002,324242.70300000004,915.4986110000002,4.229749199229759,2.2731562823135323,8.28854631404084,3.116087290176577,0.014556040756892931,0.1029866117394131,667.0770000000001,45828.18990000001,6477.317670000002,444991.72392900015,7.075180226497681,0.14133915574943037,58.99,78.41,58.99,17.01510011475958,25.827833823222576,4719.6900000000005,667.0770000000001,94.28410000000002,324242.70300000004,45828.18990000001,6477.317670000002,915.4986110000003
-235,-780,814.63,67.2,7.14,2,6,4515.84,50.9796,303464.44800000003,363.99434399999996,4.207673247530592,1.9657127763654987,8.19756061276768,2.6720778431774774,0.014880952380930236,0.14005602240700202,479.808,32243.0976,3425.82912,230215.716864,9.411764705750537,0.10624999999984187,60.06,74.34,60.06,12.908474576253822,21.9045200814809,4515.84,479.808,50.9796,303464.44800000003,32243.0976,3425.82912,363.99434399999996
6,-1049,1049.02,67.4,7.04,2,7,4542.760000000001,49.5616,306182.0240000001,348.913664,4.210645017919745,1.9516081701841557,8.209750300709517,2.6532998322843198,0.014836795252203504,0.14204545454343687,474.49600000000004,31981.030400000007,3340.45184,225146.45401600006,9.573863636227644,0.10445103857551268,60.36000000000001,74.44000000000001,60.36000000000001,12.748414830719037,21.782929095968708,4542.760000000001,474.49600000000004,49.5616,306182.0240000001,31981.030400000007,3340.45184,348.913664
-414,-1421,1480.08,65.5,9.04,2,8,4290.25,81.72159999999998,281011.375,738.7632639999998,4.182050142642733,2.201659174415147,8.093207028119323,3.0066592756745814,0.015267175572495776,0.11061946902532502,592.1199999999999,38783.85999999999,5352.764799999999,350606.09439999994,7.245575221158789,0.1380152671753618,56.46,74.53999999999999,56.46,15.887308827453866,24.333515981049676,4290.25,592.1199999999999,81.72159999999998,281011.375,38783.85999999999,5352.764799999999,738.7632639999997
58,-1340,1341.25,65.5,9.51,2,9,4290.25,90.4401,281011.375,860.085351,4.182050142642733,2.252343876567814,8.093207028119323,3.083828789021855,0.015267175572495776,0.10515247108196475,622.905,40800.2775,5923.82655,388010.639025,6.8874868558686915,0.1451908396944348,55.99,75.01,55.99,16.608585521908264,24.958064828828377,4290.25,622.905,90.4401,281011.375,40800.2775,5923.82655,860.085351
-1516,-1220,1945.93,66.9,6.85,3,0,4475.610000000001,46.92249999999999,299418.30900000007,321.41912499999995,4.203198967135678,1.9242486522887323,8.179242018671413,2.6172504656604803,0.014947683109095741,0.14598540145772285,458.26500000000004,30657.9285,3139.11525,210006.810225,9.76642335752166,0.10239162929730583,60.050000000000004,73.75,60.050000000000004,12.427525423711964,21.40712498211752,4475.610000000001,458.26500000000004,46.92249999999999,299418.30900000007,30657.928500000005,3139.11525,321.41912499999995
-1891,-1403,2354.63,67.1,10.04,3,1,4502.409999999999,100.80159999999998,302111.71099999995,1012.0480639999997,4.2061840439791265,2.3065771142735434,8.191458966508957,3.1685959035509716,0.014903129657205808,0.09960159362450596,673.6839999999999,45204.196399999986,6763.787359999998,453850.1318559998,6.68326693220435,0.1496274217583463,57.059999999999995,77.13999999999999,57.059999999999995,17.466528389917723,25.955423325386157,4502.409999999999,673.6839999999999,100.80159999999998,302111.7109999999,45204.196399999986,6763.787359999998,1012.0480639999997
-1327,-1370,1907.31,66.5,8.35,3,2,4422.25,69.7225,294079.625,582.182875,4.197201947663312,2.1222615388747403,8.154753215150045,2.8896366553599777,0.015037593984939793,0.11976047904048191,555.275,36925.7875,4636.546249999999,308330.325625,7.964071856192048,0.12556390977424725,58.15,74.85,58.15,14.83700734800957,23.564273805912205,4422.25,555.275,69.7225,294079.625,36925.7875,4636.546249999999,582.182875
-1145,-832,1415.36,65.6,8.37,3,3,4303.36,70.05689999999998,282300.4159999999,586.3762529999998,4.183575695951568,2.1246538845133314,8.099382692526634,2.8930952282978866,0.015243902439001153,0.11947431302127272,549.0719999999999,36019.123199999995,4595.732639999998,301480.06118399993,7.8375149341954895,0.12759146341443964,57.23,73.97,57.23,14.845802352284915,23.43228541990729,4303.36,549.0719999999999,70.05689999999998,282300.41599999997,36019.12319999999,4595.732639999998,586.3762529999998
-733,-778,1068.91,67.2,7.45,3,4,4515.84,55.502500000000005,303464.44800000003,413.493625,4.207673247530592,2.008214032404891,8.19756061276768,2.7294688127912363,0.014880952380930236,0.13422818791766136,500.64000000000004,33643.008,3729.7680000000005,250640.40960000004,9.020134228066844,0.11086309523793025,59.75,74.65,59.75,13.412993971850753,22.374986033515196,4515.84,500.64000000000004,55.502500000000005,303464.44800000003,33643.008,3729.7680000000005,413.49362500000007
-597,-1278,1410.56,68.3,9.51,3,5,4664.889999999999,90.4401,318611.98699999996,860.085351,4.223909766578209,2.252343876567814,8.264381404557755,3.083828789021855,0.0146412884333607,0.10515247108196475,649.5329999999999,44363.103899999995,6177.05883,421893.11808899994,7.1819137748981925,0.13923865300126026,58.79,77.81,58.79,16.695360493488373,25.485937298832074,4664.889999999999,649.5329999999999,90.4401,318611.98699999996,44363.103899999995,6177.05883,860.085351
-388,-743,838.21,65.4,8.54,3,6,4277.160000000001,72.93159999999999,279726.2640000001,622.8358639999998,4.180522258464682,2.144761007812188,8.087026647662292,2.9223278392404914,0.01529051987765246,0.11709601873399186,558.516,36526.9464,4769.72664,311940.122256,7.658079625203069,0.13058103975515198,56.86000000000001,73.94,56.86000000000001,15.107276169847028,23.63294310914322,4277.160000000001,558.516,72.93159999999999,279726.2640000001,36526.9464,4769.72664,622.8358639999998
158,-913,926.57,67.9,7.41,3,7,4610.410000000001,54.908100000000005,313046.8390000001,406.86902100000003,4.218036034566123,2.0028304393214906,8.240145629781066,2.72213151776324,0.014727540500714686,0.13495276652989266,503.13900000000007,34163.138100000004,3728.2599900000005,253148.85332100006,9.163292847379713,0.10913107511029582,60.49000000000001,75.31,60.49000000000001,13.361811180436382,22.430760129786062,4610.410000000001,503.13900000000007,54.908100000000005,313046.8390000001,34163.13810000001,3728.2599900000005,406.86902100000003
199,-1234,1249.94,68.1,7.2,3,8,4637.61,51.84,315821.2409999999,373.24800000000005,4.220977213156935,1.9740810260358985,8.252272414311102,2.6832815729997477,0.014684287812019555,0.13888888888695988,490.32,33390.792,3530.304,240413.7024,9.458333333201967,0.10572687224654079,60.89999999999999,75.3,60.89999999999999,13.023107569703821,22.14317050469512,4637.61,490.32,51.84,315821.241,33390.791999999994,3530.304,373.24800000000005
325,-1517,1551.42,70.0,7.11,3,9,4900.0,50.5521,343000.0,359.42543100000006,4.2484952420507875,1.9615022438292142,8.366600265340756,2.6664583251946765,0.014285714285693878,0.1406469760880359,497.70000000000005,34839.0,3538.6470000000004,247705.29,9.845288326162514,0.10157142857128347,62.89,77.11,62.89,12.908831539342616,22.30919093109385,4900.0,497.70000000000005,50.5521,343000.0,34839.0,3538.6470000000004,359.42543100000006
-781,-1314,1528.58,67.1,8.69,4,0,4502.409999999999,75.5161,302111.71099999995,656.2349089999999,4.2061840439791265,2.162172939288808,8.191458966508957,2.947880594596735,0.014903129657205808,0.1150747986177782,583.0989999999999,39125.94289999999,5067.13031,340004.4438009999,7.721518987252916,0.12950819672111846,58.41,75.78999999999999,58.41,15.387227866452847,24.14744292880718,4502.409999999999,583.0989999999999,75.5161,302111.7109999999,39125.942899999995,5067.13031,656.2349089999999
-969,-788,1248.96,67.1,7.35,4,1,4502.409999999999,54.022499999999994,302111.71099999995,397.06537499999996,4.2061840439791265,1.9947003132383507,8.191458966508957,2.711088342345192,0.014903129657205808,0.13605442176685642,493.18499999999995,33092.71349999999,3624.9097499999993,243231.44422499993,9.129251700556065,0.10953800298046269,59.74999999999999,74.44999999999999,59.74999999999999,13.248757555388517,22.207768910901425,4502.409999999999,493.18499999999995,54.022499999999994,302111.7109999999,33092.71349999999,3624.9097499999993,397.06537499999996
-1128,-1086,1565.82,67.6,8.5,4,2,4569.759999999999,72.25,308915.7759999999,614.125,4.213607983050398,2.1400661635080356,8.221921916437786,2.9154759474226504,0.014792899408262141,0.11764705882214532,574.5999999999999,38842.95999999999,4884.099999999999,330165.16,7.952941176377023,0.12573964497022821,59.099999999999994,76.1,59.099999999999994,15.101182654382256,23.970815588961504,4569.759999999999,574.5999999999999,72.25,308915.77599999995,38842.95999999999,4884.099999999999,614.125
-981,-585,1142.18,67.1,9.37,4,3,4502.409999999999,87.79689999999998,302111.71099999995,822.6569529999998,4.2061840439791265,2.237513096261003,8.191458966508957,3.0610455730027932,0.014903129657205808,0.10672358591134767,628.7269999999999,42187.58169999999,5891.171989999998,395297.6405289998,7.161152614651429,0.13964232488801842,57.73,76.47,57.73,16.44375572117635,25.07442920586628,4502.409999999999,628.7269999999999,87.79689999999998,302111.7109999999,42187.58169999999,5891.171989999998,822.6569529999997
-671,-634,923.15,66.2,8.89,4,4,4382.4400000000005,79.03210000000001,290117.52800000005,702.5953690000001,4.192680462944473,2.184927049537062,8.136338242723197,2.981610303175115,0.015105740181246063,0.11248593925632748,588.518,38959.89160000001,5231.9250200000015,346353.4363240001,7.44656917876888,0.1342900302112775,57.31,75.09,57.31,15.675003329317253,24.259389934621193,4382.4400000000005,588.518,79.03210000000001,290117.52800000005,38959.8916,5231.9250200000015,702.5953690000001
-191,-512,546.47,66.2,7.57,4,5,4382.4400000000005,57.3049,290117.52800000005,433.79809300000005,4.192680462944473,2.0241930674625674,8.136338242723197,2.751363298439521,0.015105740181246063,0.13210039629944384,501.134,33175.07080000001,3793.5843800000002,251135.28595600004,8.745046235023183,0.1143504531720327,58.63,73.77000000000001,58.63,13.586390131471346,22.38602242471851,4382.4400000000005,501.134,57.3049,290117.52800000005,33175.0708,3793.5843800000002,433.79809300000005
-507,-496,709.27,67.2,7.49,4,6,4515.84,56.100100000000005,303464.44800000003,420.18974900000006,4.207673247530592,2.0135687975424794,8.19756061276768,2.7367864366808017,0.014880952380930236,0.13351134846283697,503.32800000000003,33823.6416,3769.9267200000004,253339.07558400003,8.971962616702644,0.11145833333316747,59.71,74.69,59.71,13.477788191172209,22.434972698891347,4515.84,503.32800000000003,56.100100000000005,303464.44800000003,33823.6416,3769.9267200000004,420.18974900000006
-872,-942,1283.65,68.9,8.95,4,7,4747.210000000001,80.10249999999999,327082.7690000001,716.9173749999999,4.232656178021064,2.191653532297937,8.300602387778854,2.9916550603303182,0.014513788098672693,0.1117318435741706,616.655,42487.529500000004,5519.06225,380263.38902500004,7.698324022260355,0.1298984034831206,59.95,77.85000000000001,59.95,15.842132305695769,24.83253913718853,4747.210000000001,616.655,80.10249999999999,327082.7690000001,42487.529500000004,5519.06225,716.9173749999999
-1162,-745,1380.31,66.1,8.29,4,8,4369.209999999999,68.72409999999999,288804.7809999999,569.7227889999998,4.191168746859153,2.115049969159266,8.130190649671137,2.8792360097775935,0.015128593040824315,0.12062726175970294,547.9689999999999,36220.75089999999,4542.663009999999,300270.0249609999,7.973462002316364,0.12541603630843356,57.809999999999995,74.38999999999999,57.809999999999995,14.732329614175653,23.40873768489023,4369.209999999999,547.9689999999999,68.72409999999999,288804.7809999999,36220.75089999999,4542.663009999999,569.7227889999999
-857,-630,1063.65,66.7,8.79,4,9,4448.89,77.26409999999998,296740.96300000005,679.1514389999998,4.200204952923078,2.173614711708462,8.167006795638168,2.9647934160747185,0.014992503748103458,0.11376564277458744,586.293,39105.7431,5153.515469999999,343739.481849,7.588168373064982,0.1317841079458294,57.910000000000004,75.49000000000001,57.910000000000004,15.53299774802552,24.213487976745522,4448.89,586.293,77.26409999999998,296740.96300000005,39105.7431,5153.515469999999,679.1514389999998
-1230,-707,1418.71,68.4,7.57,5,0,4678.56,57.3049,320013.5040000001,433.79809300000005,4.225372824629967,2.0241930674625674,8.270429251254134,2.751363298439521,0.014619883040914296,0.13210039629944384,517.788,35416.6992,3919.6551600000007,268104.41294400004,9.03566710688196,0.11067251461972123,60.830000000000005,75.97,60.830000000000005,13.631380808195825,22.75495550424127,4678.56,517.788,57.3049,320013.5040000001,35416.6992,3919.6551600000007,433.79809300000005
-1160,-1031,1551.95,67.2,9.12,5,1,4515.84,83.17439999999999,303464.44800000003,758.5505279999998,4.207673247530592,2.210469804097205,8.19756061276768,3.0199337741082997,0.014880952380930236,0.10964912280581526,612.8639999999999,41184.4608,5589.31968,375602.282496,7.368421052550786,0.13571428571408373,58.080000000000005,76.32000000000001,58.080000000000005,16.06037735846952,24.75609015979704,4515.84,612.8639999999999,83.17439999999999,303464.44800000003,41184.46079999999,5589.31968,758.5505279999999
-773,-985,1252.1,66.3,8.95,5,2,4395.69,80.10249999999999,291434.247,716.9173749999999,4.194189897193325,2.191653532297937,8.142481194328912,2.9916550603303182,0.015082956259404099,0.1117318435741706,593.3849999999999,39341.42549999999,5310.795749999999,352105.75822499994,7.407821228967511,0.13499245852166666,57.349999999999994,75.25,57.349999999999994,15.771029900311264,24.359495068658543,4395.69,593.3849999999999,80.10249999999999,291434.247,39341.42549999999,5310.795749999999,716.9173749999999
-434,-1223,1297.72,67.6,8.47,5,3,4569.759999999999,71.74090000000001,308915.7759999999,607.6454230000002,4.213607983050398,2.1365305086757695,8.221921916437786,2.91032644217105,0.014792899408262141,0.11806375442599688,572.572,38705.8672,4849.68484,327838.695184,7.981109799197388,0.12529585798798035,59.129999999999995,76.07,59.129999999999995,15.053818851038448,23.92847675887456,4569.759999999999,572.572,71.74090000000001,308915.77599999995,38705.86719999999,4849.68484,607.6454230000002
-288,-805,854.97,67.6,7.64,5,4,4569.759999999999,58.3696,308915.7759999999,445.9437439999999,4.213607983050398,2.033397603191518,8.221921916437786,2.7640549922170505,0.014792899408262141,0.13089005235430773,516.4639999999999,34912.96639999999,3945.7849599999995,266735.06329599995,8.848167539151202,0.11301775147912275,59.959999999999994,75.24,59.959999999999994,13.728442317897755,22.725844318748642,4569.759999999999,516.4639999999999,58.3696,308915.77599999995,34912.96639999999,3945.7849599999995,445.943744
-572,-1037,1184.29,67.1,7.62,5,5,4502.409999999999,58.0644,302111.71099999995,442.450728,4.2061840439791265,2.030776369711678,8.191458966508957,2.760434748368452,0.014903129657205808,0.1312335957988027,511.30199999999996,34308.36419999999,3896.1212399999995,261429.73520399994,8.80577427809966,0.11356184798790826,59.48,74.72,59.48,13.685813704478472,22.611987970985655,4502.409999999999,511.30199999999996,58.0644,302111.7109999999,34308.364199999996,3896.1212399999995,442.450728
-964,-1093,1457.38,67.0,6.97,5,6,4489.0,48.5809,300763.0,338.60887299999996,4.204692619392459,1.9416152247867797,8.18535277187245,2.640075756488817,0.01492537313430608,0.14347202295346526,466.99,31288.329999999998,3254.9202999999998,218079.6601,9.612625537882172,0.10402985074611339,60.03,73.97,60.03,12.626470190600749,21.609951411328996,4489.0,466.99,48.5809,300763.0,31288.33,3254.9202999999998,338.60887299999996
-1062,-1448,1795.7,68.4,9.36,5,7,4678.56,87.60959999999999,320013.5040000001,820.0258559999999,4.225372824629967,2.2364452905001846,8.270429251254134,3.059411708155671,0.014619883040914296,0.10683760683646541,640.224,43791.3216,5992.496639999999,409886.77017599996,7.307692307614235,0.1368421052629578,59.040000000000006,77.76,59.040000000000006,16.46666666664549,25.302648082760033,4678.56,640.224,87.60959999999999,320013.5040000001,43791.32160000001,5992.496639999999,820.0258559999999
-1247,-1204,1733.39,66.9,7.07,5,8,4475.610000000001,49.9849,299418.30900000007,353.39324300000004,4.203198967135678,1.9558604799226258,8.179242018671413,2.658947160061666,0.014947683109095741,0.14144271569814082,472.98300000000006,31642.562700000006,3343.9898100000005,223712.91828900005,9.462517680205622,0.1056801195813069,59.830000000000005,73.97,59.830000000000005,12.788508854923904,21.748172337003403,4475.610000000001,472.98300000000006,49.9849,299418.30900000007,31642.562700000006,3343.9898100000005,353.39324300000004
